date,county,state,cases,deaths
2020-12-31,Comal,Texas,6239,158
2020-12-31,Comanche,Texas,1011,28
2020-12-31,Concho,Texas,210,3
2020-12-31,Cooke,Texas,2300,31
2020-12-31,Coryell,Texas,3544,32
2020-12-31,Cottle,Texas,152,5
2020-12-31,Crane,Texas,509,9
2020-12-31,Crockett,Texas,519,9
2020-12-31,Crosby,Texas,341,20
2020-12-31,Culberson,Texas,297,3
2020-12-31,Dallam,Texas,458,18
2020-12-31,Dallas,Texas,193318,2007
2020-12-31,Dawson,Texas,1429,48
2020-12-31,DeWitt,Texas,1426,48
2020-12-31,Deaf Smith,Texas,2401,55
2020-12-31,Delta,Texas,147,3
2020-12-31,Denton,Texas,39182,348
2020-12-31,Dickens,Texas,122,7
2020-12-31,Dimmit,Texas,625,12
2020-12-31,Donley,Texas,233,7
2020-12-31,Duval,Texas,883,28
2020-12-31,Eastland,Texas,822,15
2020-12-31,Ector,Texas,11543,223
2020-12-31,Edwards,Texas,183,2
2020-12-31,El Paso,Texas,98540,1666
2020-12-31,Ellis,Texas,13216,174
2020-12-31,Erath,Texas,3015,30
2020-12-31,Falls,Texas,1185,16
2020-12-31,Fannin,Texas,1872,52
2020-12-31,Fayette,Texas,1290,35
2020-12-31,Fisher,Texas,221,9
2020-12-31,Floyd,Texas,527,21
2020-12-31,Foard,Texas,70,4
2020-12-31,Fort Bend,Texas,36324,390
2020-12-31,Franklin,Texas,437,12
2020-12-31,Freestone,Texas,922,23
2020-12-31,Frio,Texas,1803,12
2020-12-31,Gaines,Texas,1234,29
2020-12-31,Galveston,Texas,21429,217
2020-12-31,Garza,Texas,261,16
2020-12-31,Gillespie,Texas,1419,20
2020-12-31,Glasscock,Texas,91,1
2020-12-31,Goliad,Texas,282,8
2020-12-31,Gonzales,Texas,1638,25
2020-12-31,Gray,Texas,1679,33
2020-12-31,Grayson,Texas,6544,173
2020-12-31,Gregg,Texas,6923,167
2020-12-31,Grimes,Texas,1794,44
2020-12-31,Guadalupe,Texas,6937,106
2020-12-31,Hale,Texas,5152,124
2020-12-31,Hall,Texas,220,9
2020-12-31,Hamilton,Texas,493,16
2020-12-31,Hansford,Texas,598,13
2020-12-31,Hardeman,Texas,257,8
2020-12-31,Hardin,Texas,3352,50
2020-12-31,Harris,Texas,237727,3402
2020-12-31,Harrison,Texas,2510,63
2020-12-31,Hartley,Texas,319,2
2020-12-31,Haskell,Texas,314,11
2020-12-31,Hays,Texas,11874,126
2020-12-31,Hemphill,Texas,342,1
2020-12-31,Henderson,Texas,3675,74
2020-12-31,Hidalgo,Texas,50824,2201
2020-12-31,Hill,Texas,2210,33
2020-12-31,Hockley,Texas,1890,79
2020-12-31,Hood,Texas,3908,71
2020-12-31,Hopkins,Texas,2239,71
2020-12-31,Houston,Texas,1098,23
2020-12-31,Howard,Texas,3936,67
2020-12-31,Hudspeth,Texas,445,8
2020-12-31,Hunt,Texas,3666,84
2020-12-31,Hutchinson,Texas,1176,48
2020-12-31,Irion,Texas,70,0
2020-12-31,Jack,Texas,417,9
2020-12-31,Jackson,Texas,1085,20
2020-12-31,Jasper,Texas,1502,44
2020-12-31,Jeff Davis,Texas,108,1
2020-12-31,Jefferson,Texas,13606,219
2020-12-31,Jim Hogg,Texas,323,11
2020-12-31,Jim Wells,Texas,2770,65
2020-12-31,Johnson,Texas,11092,158
2020-12-31,Jones,Texas,2351,30
2020-12-31,Karnes,Texas,1273,21
2020-12-31,Kaufman,Texas,9274,118
2020-12-31,Kendall,Texas,1426,33
2020-12-31,Kenedy,Texas,21,2
2020-12-31,Kent,Texas,57,1
2020-12-31,Kerr,Texas,2353,34
2020-12-31,Kimble,Texas,205,6
2020-12-31,King,Texas,6,0
2020-12-31,Kinney,Texas,144,3
2020-12-31,Kleberg,Texas,1700,60
2020-12-31,Knox,Texas,160,12
2020-12-31,La Salle,Texas,616,14
2020-12-31,Lamar,Texas,4109,95
2020-12-31,Lamb,Texas,1642,68
2020-12-31,Lampasas,Texas,731,15
2020-12-31,Lavaca,Texas,1690,53
2020-12-31,Lee,Texas,962,27
2020-12-31,Leon,Texas,747,24
2020-12-31,Liberty,Texas,4230,92
2020-12-31,Limestone,Texas,1251,28
2020-12-31,Lipscomb,Texas,218,7
2020-12-31,Live Oak,Texas,818,12
2020-12-31,Llano,Texas,658,12
2020-12-31,Loving,Texas,1,0
2020-12-31,Lubbock,Texas,42134,561
2020-12-31,Lynn,Texas,517,12
2020-12-31,Madison,Texas,1112,16
2020-12-31,Marion,Texas,261,17
2020-12-31,Martin,Texas,526,15
2020-12-31,Mason,Texas,262,2
2020-12-31,Matagorda,Texas,1889,64
2020-12-31,Maverick,Texas,6437,192
2020-12-31,McCulloch,Texas,447,12
2020-12-31,McLennan,Texas,19026,283
2020-12-31,McMullen,Texas,64,1
2020-12-31,Medina,Texas,2732,55
2020-12-31,Menard,Texas,170,4
2020-12-31,Midland,Texas,11506,185
2020-12-31,Milam,Texas,1432,11
2020-12-31,Mills,Texas,271,11
2020-12-31,Mitchell,Texas,480,14
2020-12-31,Montague,Texas,1394,37
2020-12-31,Montgomery,Texas,26650,260
2020-12-31,Moore,Texas,2058,48
2020-12-31,Morris,Texas,493,10
2020-12-31,Motley,Texas,73,5
2020-12-31,Nacogdoches,Texas,2992,95
2020-12-31,Navarro,Texas,4026,62
2020-12-31,Newton,Texas,392,17
2020-12-31,Nolan,Texas,1195,24
2020-12-31,Nueces,Texas,28744,547
2020-12-31,Ochiltree,Texas,894,17
2020-12-31,Oldham,Texas,149,2
2020-12-31,Orange,Texas,5089,72
2020-12-31,Palo Pinto,Texas,1863,44
2020-12-31,Panola,Texas,1015,41
2020-12-31,Parker,Texas,8700,96
2020-12-31,Parmer,Texas,1079,32
2020-12-31,Pecos,Texas,1321,23
2020-12-31,Polk,Texas,2180,58
2020-12-31,Potter,Texas,15181,307
2020-12-31,Presidio,Texas,598,14
2020-12-31,Rains,Texas,532,18
2020-12-31,Randall,Texas,14006,191
2020-12-31,Reagan,Texas,321,7
2020-12-31,Real,Texas,207,11
2020-12-31,Red River,Texas,450,25
2020-12-31,Reeves,Texas,1461,29
2020-12-31,Refugio,Texas,455,17
2020-12-31,Roberts,Texas,46,1
2020-12-31,Robertson,Texas,895,18
2020-12-31,Rockwall,Texas,6227,51
2020-12-31,Runnels,Texas,894,17
2020-12-31,Rusk,Texas,2565,51
2020-12-31,Sabine,Texas,391,14
2020-12-31,San Augustine,Texas,473,23
2020-12-31,San Jacinto,Texas,424,19
2020-12-31,San Patricio,Texas,2944,96
2020-12-31,San Saba,Texas,425,14
2020-12-31,Schleicher,Texas,217,6
2020-12-31,Scurry,Texas,1977,31
2020-12-31,Shackelford,Texas,152,1
2020-12-31,Shelby,Texas,1063,40
2020-12-31,Sherman,Texas,111,6
2020-12-31,Smith,Texas,12844,261
2020-12-31,Somervell,Texas,737,6
2020-12-31,Starr,Texas,6182,200
2020-12-31,Stephens,Texas,562,14
2020-12-31,Sterling,Texas,100,1
2020-12-31,Stonewall,Texas,86,3
2020-12-31,Sutton,Texas,397,6
2020-12-31,Swisher,Texas,623,13
2020-12-31,Tarrant,Texas,150004,1494
2020-12-31,Taylor,Texas,11199,199
2020-12-31,Terrell,Texas,61,1
2020-12-31,Terry,Texas,1351,39
2020-12-31,Throckmorton,Texas,54,3
2020-12-31,Titus,Texas,2534,45
2020-12-31,Tom Green,Texas,12818,180
2020-12-31,Travis,Texas,50595,549
2020-12-31,Trinity,Texas,339,9
2020-12-31,Tyler,Texas,786,11
2020-12-31,Upshur,Texas,1844,31
2020-12-31,Upton,Texas,269,7
2020-12-31,Uvalde,Texas,1900,42
2020-12-31,Val Verde,Texas,4696,153
2020-12-31,Van Zandt,Texas,2471,62
2020-12-31,Victoria,Texas,5881,120
2020-12-31,Walker,Texas,6088,86
2020-12-31,Waller,Texas,2038,22
2020-12-31,Ward,Texas,749,9
2020-12-31,Washington,Texas,1481,60
2020-12-31,Webb,Texas,26967,505
2020-12-31,Wharton,Texas,2423,74
2020-12-31,Wheeler,Texas,362,7
2020-12-31,Wichita,Texas,11047,216
2020-12-31,Wilbarger,Texas,1378,31
2020-12-31,Willacy,Texas,1712,63
2020-12-31,Williamson,Texas,22884,210
2020-12-31,Wilson,Texas,2135,35
2020-12-31,Winkler,Texas,532,14
2020-12-31,Wise,Texas,4329,72
2020-12-31,Wood,Texas,2042,66
2020-12-31,Yoakum,Texas,779,19
2020-12-31,Young,Texas,1419,30
2020-12-31,Zapata,Texas,958,10
2020-12-31,Zavala,Texas,944,25
2020-12-31,Beaver,Utah,405,2
2020-12-31,Box Elder,Utah,3571,26
2020-12-31,Cache,Utah,11167,20
2020-12-31,Carbon,Utah,1072,7
2020-12-31,Daggett,Utah,18,0
2020-12-31,Davis,Utah,25023,86
2020-12-31,Duchesne,Utah,912,6
2020-12-31,Emery,Utah,569,6
2020-12-31,Garfield,Utah,314,7
2020-12-31,Grand,Utah,445,1
2020-12-31,Iron,Utah,3208,15
2020-12-31,Juab,Utah,793,9
2020-12-31,Kane,Utah,332,2
2020-12-31,Millard,Utah,1003,2
2020-12-31,Morgan,Utah,867,7
2020-12-31,Piute,Utah,73,2
2020-12-31,Rich,Utah,67,0
2020-12-31,Salt Lake,Utah,107386,554
2020-12-31,San Juan,Utah,1406,32
2020-12-31,Sanpete,Utah,2374,12
2020-12-31,Sevier,Utah,1356,8
2020-12-31,Summit,Utah,3214,5
2020-12-31,Tooele,Utah,4542,13
2020-12-31,Uintah,Utah,1267,9
2020-12-31,Unknown,Utah,430,2
2020-12-31,Utah,Utah,67250,215
2020-12-31,Wasatch,Utah,3196,15
2020-12-31,Washington,Utah,14765,111
2020-12-31,Wayne,Utah,70,0
2020-12-31,Weber,Utah,19517,96
2020-12-31,Addison,Vermont,269,4
2020-12-31,Bennington,Vermont,501,3
2020-12-31,Caledonia,Vermont,248,3
2020-12-31,Chittenden,Vermont,2658,69
2020-12-31,Essex,Vermont,80,0
2020-12-31,Franklin,Vermont,542,25
2020-12-31,Grand Isle,Vermont,61,0
2020-12-31,Lamoille,Vermont,230,1
2020-12-31,Orange,Vermont,312,1
2020-12-31,Orleans,Vermont,293,5
2020-12-31,Rutland,Vermont,451,8
2020-12-31,Unknown,Vermont,9,0
2020-12-31,Washington,Vermont,884,9
2020-12-31,Windham,Vermont,470,5
2020-12-31,Windsor,Vermont,404,3
2020-12-31,St. Croix,Virgin Islands,829,7
2020-12-31,St. John,Virgin Islands,174,1
2020-12-31,St. Thomas,Virgin Islands,1028,15
2020-12-31,Accomack,Virginia,1698,27
2020-12-31,Albemarle,Virginia,2808,31
2020-12-31,Alexandria city,Virginia,7298,87
2020-12-31,Alleghany,Virginia,767,23
2020-12-31,Amelia,Virginia,352,7
2020-12-31,Amherst,Virginia,1443,10
2020-12-31,Appomattox,Virginia,716,7
2020-12-31,Arlington,Virginia,8872,180
2020-12-31,Augusta,Virginia,3307,29
2020-12-31,Bath,Virginia,153,0
2020-12-31,Bedford,Virginia,3107,31
2020-12-31,Bland,Virginia,480,6
2020-12-31,Botetourt,Virginia,1292,17
2020-12-31,Bristol city,Virginia,917,8
2020-12-31,Brunswick,Virginia,641,7
2020-12-31,Buchanan,Virginia,870,23
2020-12-31,Buckingham,Virginia,1369,12
2020-12-31,Buena Vista city,Virginia,512,4
2020-12-31,Campbell,Virginia,2065,19
2020-12-31,Caroline,Virginia,1035,9
2020-12-31,Carroll,Virginia,1495,36
2020-12-31,Charles City,Virginia,195,8
2020-12-31,Charlotte,Virginia,379,6
2020-12-31,Charlottesville city,Virginia,2203,34
2020-12-31,Chesapeake city,Virginia,9324,101
2020-12-31,Chesterfield,Virginia,13059,172
2020-12-31,Clarke,Virginia,389,5
2020-12-31,Colonial Heights city,Virginia,614,28
2020-12-31,Covington city,Virginia,368,4
2020-12-31,Craig,Virginia,149,1
2020-12-31,Culpeper,Virginia,2998,19
2020-12-31,Cumberland,Virginia,197,4
2020-12-31,Danville city,Virginia,2322,63
2020-12-31,Dickenson,Virginia,643,5
2020-12-31,Dinwiddie,Virginia,916,15
2020-12-31,Emporia city,Virginia,417,30
2020-12-31,Essex,Virginia,341,2
2020-12-31,Fairfax,Virginia,43977,679
2020-12-31,Fairfax city,Virginia,303,10
2020-12-31,Falls Church city,Virginia,176,6
2020-12-31,Fauquier,Virginia,2369,28
2020-12-31,Floyd,Virginia,507,17
2020-12-31,Fluvanna,Virginia,758,10
2020-12-31,Franklin,Virginia,2329,22
2020-12-31,Franklin city,Virginia,673,17
2020-12-31,Frederick,Virginia,3732,28
2020-12-31,Fredericksburg city,Virginia,1039,9
2020-12-31,Galax city,Virginia,831,35
2020-12-31,Giles,Virginia,605,2
2020-12-31,Gloucester,Virginia,855,7
2020-12-31,Goochland,Virginia,612,7
2020-12-31,Grayson,Virginia,790,24
2020-12-31,Greene,Virginia,543,4
2020-12-31,Greensville,Virginia,1023,16
2020-12-31,Halifax,Virginia,1141,36
2020-12-31,Hampton city,Virginia,4332,48
2020-12-31,Hanover,Virginia,3828,72
2020-12-31,Harrisonburg city,Virginia,4384,44
2020-12-31,Henrico,Virginia,12337,293
2020-12-31,Henry,Virginia,2637,53
2020-12-31,Highland,Virginia,57,0
2020-12-31,Hopewell city,Virginia,883,10
2020-12-31,Isle of Wight,Virginia,1519,29
2020-12-31,James City,Virginia,1898,28
2020-12-31,King George,Virginia,736,10
2020-12-31,King William,Virginia,453,4
2020-12-31,King and Queen,Virginia,171,2
2020-12-31,Lancaster,Virginia,344,2
2020-12-31,Lee,Virginia,1476,29
2020-12-31,Lexington city,Virginia,596,4
2020-12-31,Loudoun,Virginia,14169,159
2020-12-31,Louisa,Virginia,902,9
2020-12-31,Lunenburg,Virginia,347,3
2020-12-31,Lynchburg city,Virginia,4255,53
2020-12-31,Madison,Virginia,299,4
2020-12-31,Manassas Park city,Virginia,931,8
2020-12-31,Manassas city,Virginia,2887,29
2020-12-31,Martinsville city,Virginia,1002,27
2020-12-31,Mathews,Virginia,310,4
2020-12-31,Mecklenburg,Virginia,1304,39
2020-12-31,Middlesex,Virginia,275,11
2020-12-31,Montgomery,Virginia,5182,38
2020-12-31,Nelson,Virginia,348,4
2020-12-31,New Kent,Virginia,646,5
2020-12-31,Newport News city,Virginia,5973,69
2020-12-31,Norfolk city,Virginia,8849,107
2020-12-31,Northampton,Virginia,444,31
2020-12-31,Northumberland,Virginia,427,10
2020-12-31,Norton city,Virginia,169,1
2020-12-31,Nottoway,Virginia,1149,24
2020-12-31,Orange,Virginia,944,13
2020-12-31,Page,Virginia,1026,33
2020-12-31,Patrick,Virginia,765,28
2020-12-31,Petersburg city,Virginia,1444,33
2020-12-31,Pittsylvania,Virginia,2609,37
2020-12-31,Poquoson city,Virginia,335,3
2020-12-31,Portsmouth city,Virginia,4519,78
2020-12-31,Powhatan,Virginia,865,6
2020-12-31,Prince Edward,Virginia,1083,17
2020-12-31,Prince George,Virginia,1830,8
2020-12-31,Prince William,Virginia,25519,260
2020-12-31,Pulaski,Virginia,1502,32
2020-12-31,Radford city,Virginia,1497,7
2020-12-31,Rappahannock,Virginia,163,2
2020-12-31,Richmond,Virginia,811,5
2020-12-31,Richmond city,Virginia,9158,94
2020-12-31,Roanoke,Virginia,4686,68
2020-12-31,Roanoke city,Virginia,5236,99
2020-12-31,Rockbridge,Virginia,599,6
2020-12-31,Rockingham,Virginia,3919,48
2020-12-31,Russell,Virginia,1520,16
2020-12-31,Salem city,Virginia,1172,26
2020-12-31,Scott,Virginia,1214,34
2020-12-31,Shenandoah,Virginia,2204,73
2020-12-31,Smyth,Virginia,1817,55
2020-12-31,Southampton,Virginia,1142,42
2020-12-31,Spotsylvania,Virginia,4797,67
2020-12-31,Stafford,Virginia,5221,24
2020-12-31,Staunton city,Virginia,1585,31
2020-12-31,Suffolk city,Virginia,3987,90
2020-12-31,Surry,Virginia,247,5
2020-12-31,Sussex,Virginia,713,13
2020-12-31,Tazewell,Virginia,2335,24
2020-12-31,Virginia Beach city,Virginia,16629,150
2020-12-31,Warren,Virginia,1329,33
2020-12-31,Washington,Virginia,2970,44
2020-12-31,Waynesboro city,Virginia,1194,13
2020-12-31,Westmoreland,Virginia,692,9
2020-12-31,Williamsburg city,Virginia,358,8
2020-12-31,Winchester city,Virginia,1649,10
2020-12-31,Wise,Virginia,2023,58
2020-12-31,Wythe,Virginia,1311,28
2020-12-31,York,Virginia,1472,12
2020-12-31,Adams,Washington,1627,16
2020-12-31,Asotin,Washington,959,18
2020-12-31,Benton,Washington,11692,164
2020-12-31,Chelan,Washington,5156,36
2020-12-31,Clallam,Washington,716,4
2020-12-31,Clark,Washington,13344,146
2020-12-31,Columbia,Washington,84,4
2020-12-31,Cowlitz,Washington,2415,29
2020-12-31,Douglas,Washington,2716,15
2020-12-31,Ferry,Washington,176,2
2020-12-31,Franklin,Washington,8772,83
2020-12-31,Garfield,Washington,95,2
2020-12-31,Grant,Washington,6923,82
2020-12-31,Grays Harbor,Washington,2220,26
2020-12-31,Island,Washington,924,22
2020-12-31,Jefferson,Washington,220,1
2020-12-31,King,Washington,62582,1052
2020-12-31,Kitsap,Washington,3887,40
2020-12-31,Kittitas,Washington,1688,26
2020-12-31,Klickitat,Washington,476,3
2020-12-31,Lewis,Washington,2445,31
2020-12-31,Lincoln,Washington,250,5
2020-12-31,Mason,Washington,1492,16
2020-12-31,Okanogan,Washington,1757,32
2020-12-31,Pacific,Washington,542,5
2020-12-31,Pend Oreille,Washington,453,4
2020-12-31,Pierce,Washington,27620,348
2020-12-31,San Juan,Washington,74,0
2020-12-31,Skagit,Washington,3299,40
2020-12-31,Skamania,Washington,190,1
2020-12-31,Snohomish,Washington,23189,393
2020-12-31,Spokane,Washington,26174,370
2020-12-31,Stevens,Washington,1182,17
2020-12-31,Thurston,Washington,4776,56
2020-12-31,Wahkiakum,Washington,48,0
2020-12-31,Walla Walla,Washington,3586,35
2020-12-31,Whatcom,Washington,3478,55
2020-12-31,Whitman,Washington,2784,27
2020-12-31,Yakima,Washington,21053,317
2020-12-31,Barbour,West Virginia,765,9
2020-12-31,Berkeley,West Virginia,6245,51
2020-12-31,Boone,West Virginia,1067,21
2020-12-31,Braxton,West Virginia,298,1
2020-12-31,Brooke,West Virginia,1405,24
2020-12-31,Cabell,West Virginia,5232,101
2020-12-31,Calhoun,West Virginia,130,0
2020-12-31,Clay,West Virginia,258,4
2020-12-31,Doddridge,West Virginia,245,3
2020-12-31,Fayette,West Virginia,1711,48
2020-12-31,Gilmer,West Virginia,397,1
2020-12-31,Grant,West Virginia,760,17
2020-12-31,Greenbrier,West Virginia,1469,35
2020-12-31,Hampshire,West Virginia,988,11
2020-12-31,Hancock,West Virginia,1837,41
2020-12-31,Hardy,West Virginia,775,7
2020-12-31,Harrison,West Virginia,2949,33
2020-12-31,Jackson,West Virginia,1153,29
2020-12-31,Jefferson,West Virginia,2337,26
2020-12-31,Kanawha,West Virginia,8582,203
2020-12-31,Lewis,West Virginia,525,4
2020-12-31,Lincoln,West Virginia,741,8
2020-12-31,Logan,West Virginia,1642,58
2020-12-31,Marion,West Virginia,1826,13
2020-12-31,Marshall,West Virginia,2100,53
2020-12-31,Mason,West Virginia,1031,15
2020-12-31,McDowell,West Virginia,970,6
2020-12-31,Mercer,West Virginia,2783,54
2020-12-31,Mineral,West Virginia,2095,62
2020-12-31,Mingo,West Virginia,1422,20
2020-12-31,Monongalia,West Virginia,5284,31
2020-12-31,Monroe,West Virginia,646,11
2020-12-31,Morgan,West Virginia,641,8
2020-12-31,Nicholas,West Virginia,654,8
2020-12-31,Ohio,West Virginia,2484,37
2020-12-31,Pendleton,West Virginia,293,2
2020-12-31,Pleasants,West Virginia,569,5
2020-12-31,Pocahontas,West Virginia,356,9
2020-12-31,Preston,West Virginia,1649,30
2020-12-31,Putnam,West Virginia,2953,56
2020-12-31,Raleigh,West Virginia,2670,29
2020-12-31,Randolph,West Virginia,1138,6
2020-12-31,Ritchie,West Virginia,345,7
2020-12-31,Roane,West Virginia,306,5
2020-12-31,Summers,West Virginia,439,16
2020-12-31,Taylor,West Virginia,689,13
2020-12-31,Tucker,West Virginia,330,2
2020-12-31,Tyler,West Virginia,357,2
2020-12-31,Upshur,West Virginia,922,4
2020-12-31,Wayne,West Virginia,1701,19
2020-12-31,Webster,West Virginia,150,0
2020-12-31,Wetzel,West Virginia,689,16
2020-12-31,Wirt,West Virginia,216,1
2020-12-31,Wood,West Virginia,4933,43
2020-12-31,Wyoming,West Virginia,1182,20
2020-12-31,Adams,Wisconsin,1427,13
2020-12-31,Ashland,Wisconsin,1059,16
2020-12-31,Barron,Wisconsin,4580,57
2020-12-31,Bayfield,Wisconsin,964,18
2020-12-31,Brown,Wisconsin,27818,172
2020-12-31,Buffalo,Wisconsin,1005,7
2020-12-31,Burnett,Wisconsin,1099,19
2020-12-31,Calumet,Wisconsin,5015,37
2020-12-31,Chippewa,Wisconsin,6005,67
2020-12-31,Clark,Wisconsin,3114,55
2020-12-31,Columbia,Wisconsin,4500,38
2020-12-31,Crawford,Wisconsin,1596,12
2020-12-31,Dane,Wisconsin,34503,199
2020-12-31,Dodge,Wisconsin,10999,137
2020-12-31,Door,Wisconsin,2195,15
2020-12-31,Douglas,Wisconsin,3515,30
2020-12-31,Dunn,Wisconsin,3768,23
2020-12-31,Eau Claire,Wisconsin,9473,86
2020-12-31,Florence,Wisconsin,421,12
2020-12-31,Fond du Lac,Wisconsin,11228,75
2020-12-31,Forest,Wisconsin,912,24
2020-12-31,Grant,Wisconsin,4530,82
2020-12-31,Green,Wisconsin,2392,12
2020-12-31,Green Lake,Wisconsin,1732,13
2020-12-31,Iowa,Wisconsin,1745,8
2020-12-31,Iron,Wisconsin,527,33
2020-12-31,Jackson,Wisconsin,2402,18
2020-12-31,Jefferson,Wisconsin,7231,61
2020-12-31,Juneau,Wisconsin,2501,10
2020-12-31,Kenosha,Wisconsin,13842,226
2020-12-31,Kewaunee,Wisconsin,2186,25
2020-12-31,La Crosse,Wisconsin,10615,57
2020-12-31,Lafayette,Wisconsin,1350,6
2020-12-31,Langlade,Wisconsin,1928,40
2020-12-31,Lincoln,Wisconsin,2605,59
2020-12-31,Manitowoc,Wisconsin,6950,57
2020-12-31,Marathon,Wisconsin,13062,183
2020-12-31,Marinette,Wisconsin,3868,45
2020-12-31,Marquette,Wisconsin,1302,21
2020-12-31,Menominee,Wisconsin,718,10
2020-12-31,Milwaukee,Wisconsin,91624,1002
2020-12-31,Monroe,Wisconsin,3510,25
2020-12-31,Oconto,Wisconsin,4109,42
2020-12-31,Oneida,Wisconsin,2870,50
2020-12-31,Outagamie,Wisconsin,17590,160
2020-12-31,Ozaukee,Wisconsin,7104,55
2020-12-31,Pepin,Wisconsin,693,5
2020-12-31,Pierce,Wisconsin,3587,35
2020-12-31,Polk,Wisconsin,3064,24
2020-12-31,Portage,Wisconsin,5913,54
2020-12-31,Price,Wisconsin,1015,5
2020-12-31,Racine,Wisconsin,19548,259
2020-12-31,Richland,Wisconsin,1126,13
2020-12-31,Rock,Wisconsin,13032,126
2020-12-31,Rusk,Wisconsin,1140,13
2020-12-31,Sauk,Wisconsin,4698,31
2020-12-31,Sawyer,Wisconsin,1241,11
2020-12-31,Shawano,Wisconsin,4579,67
2020-12-31,Sheboygan,Wisconsin,11827,96
2020-12-31,St. Croix,Wisconsin,6547,28
2020-12-31,Taylor,Wisconsin,1776,19
2020-12-31,Trempealeau,Wisconsin,3052,30
2020-12-31,Vernon,Wisconsin,1580,30
2020-12-31,Vilas,Wisconsin,1669,23
2020-12-31,Walworth,Wisconsin,9438,102
2020-12-31,Washburn,Wisconsin,1095,14
2020-12-31,Washington,Wisconsin,13185,102
2020-12-31,Waukesha,Wisconsin,37252,370
2020-12-31,Waupaca,Wisconsin,4782,135
2020-12-31,Waushara,Wisconsin,2067,18
2020-12-31,Winnebago,Wisconsin,17021,165
2020-12-31,Wood,Wisconsin,6022,58
2020-12-31,Albany,Wyoming,3469,9
2020-12-31,Big Horn,Wyoming,788,21
2020-12-31,Campbell,Wyoming,4185,31
2020-12-31,Carbon,Wyoming,946,15
2020-12-31,Converse,Wyoming,803,11
2020-12-31,Crook,Wyoming,388,7
2020-12-31,Fremont,Wyoming,3968,64
2020-12-31,Goshen,Wyoming,1010,17
2020-12-31,Hot Springs,Wyoming,231,1
2020-12-31,Johnson,Wyoming,518,6
2020-12-31,Laramie,Wyoming,7045,62
2020-12-31,Lincoln,Wyoming,920,11
2020-12-31,Natrona,Wyoming,6479,92
2020-12-31,Niobrara,Wyoming,140,2
2020-12-31,Park,Wyoming,2021,10
2020-12-31,Platte,Wyoming,440,8
2020-12-31,Sheridan,Wyoming,2543,17
2020-12-31,Sublette,Wyoming,597,6
2020-12-31,Sweetwater,Wyoming,2966,16
2020-12-31,Teton,Wyoming,2138,4
2020-12-31,Uinta,Wyoming,1558,7
2020-12-31,Washakie,Wyoming,780,19
2020-12-31,Weston,Wyoming,476,2
